Date,Price,Open,High,Low,Volume,ChgPct,fDate,fVolume
11-01-2018,10413.45,10440.15,10447.00,10346.00,11.51M,0.14,20181101,11510000
10-31-2018,10398.40,10231.10,10419.85,10111.35,18.63M,1.65,20181031,18630000
10-30-2018,10229.25,10264.40,10315.00,10195.30,11.15M,-0.53,20181030,11150000
10-29-2018,10283.95,10089.75,10306.40,10055.55,14.22M,2.29,20181029,14220000
10-26-2018,10054.10,10118.20,10177.00,10030.10,15.52M,-0.70,20181026,15520000
10-25-2018,10124.90,10140.00,10175.20,10073.00,15.83M,-1.01,20181025,15830000
10-24-2018,10228.55,10262.50,10277.95,10115.80,18.86M,0.79,20181024,18860000
10-23-2018,10147.90,10160.00,10216.20,10092.55,17.68M,-0.82,20181023,17680000
10-22-2018,10231.95,10405.00,10405.00,10206.00,13.73M,-0.69,20181022,13730000
10-19-2018,10303.20,10337.00,10388.45,10246.35,14.62M,0.70,20181019,14620000
10-18-2018,10231.50,10415.50,10435.50,10222.00,0,-2.03,20181018,0
10-17-2018,10443.95,10690.00,10699.95,10423.90,13.82M,-1.38,20181017,13820000
10-16-2018,10589.85,10531.05,10599.00,10516.25,9.16M,0.69,20181016,9160000
10-15-2018,10517.45,10500.55,10531.95,10405.55,13.19M,0.29,20181015,13190000
10-12-2018,10486.55,10329.65,10508.90,10321.90,12.69M,2.29,20181012,12690000
10-11-2018,10252.05,10208.75,10370.00,10155.55,19.58M,-2.04,20181011,19580000
10-10-2018,10465.75,10333.35,10489.90,10324.15,12.62M,1.47,20181010,12620000
10-09-2018,10314.40,10389.95,10424.00,10291.10,13.76M,-0.62,20181009,13760000
10-08-2018,10379.00,10273.90,10417.95,10212.35,20.08M,0.31,20181008,20080000
10-05-2018,10347.15,10552.00,10588.90,10292.00,20.05M,-2.67,20181005,20050000
10-04-2018,10631.25,10752.00,10799.50,10593.25,19.97M,-2.41,20181004,19970000
10-03-2018,10893.60,11011.25,11025.00,10880.00,13.30M,-1.05,20181003,13300000
10-02-2018,11009.00,11058.75,11070.50,10948.00,0,-0.48,20181002,0
10-01-2018,11061.80,10931.00,11090.00,10857.55,12.21M,0.98,20181001,12210000
09-28-2018,10954.30,11070.00,11099.90,10892.15,15.55M,-0.21,20180928,15550000
09-27-2018,10977.55,11073.50,11088.00,10944.55,16.03M,-0.77,20180927,16030000
09-26-2018,11062.45,11135.10,11149.00,11001.10,13.89M,-0.22,20180926,13890000
09-25-2018,11086.70,10970.10,11103.80,10909.05,17.59M,0.81,20180925,17590000
09-24-2018,10997.95,11174.50,11185.00,10969.45,15.77M,-1.51,20180924,15770000
09-21-2018,11166.35,11304.95,11385.00,11005.55,21.32M,-1.79,20180921,21320000
09-20-2018,11369.50,11316.75,11373.75,11298.75,0,0.86,20180920,0
09-19-2018,11272.80,11348.95,11373.90,11244.45,10.60M,-0.33,20180919,10600000
09-18-2018,11310.20,11388.05,11438.00,11298.10,10.39M,-0.85,20180918,10390000
09-17-2018,11407.70,11485.00,11490.00,11392.65,9.79M,-1.21,20180917,9790000
09-14-2018,11547.30,11482.50,11559.00,11466.00,8.81M,0.43,20180914,8810000
09-13-2018,11498.25,11463.25,11506.50,11415.25,0,0.71,20180913,0
09-12-2018,11417.35,11331.30,11430.00,11297.45,11.79M,0.72,20180912,11790000
09-11-2018,11336.25,11498.75,11504.95,11322.80,10.87M,-1.36,20180911,10870000
09-10-2018,11492.70,11594.40,11598.80,11482.55,10.16M,-1.21,20180910,10160000
09-07-2018,11632.95,11550.00,11648.55,11512.60,9.45M,0.57,20180907,9450000
09-06-2018,11567.15,11547.85,11603.00,11470.25,11.67M,0.42,20180906,11670000
09-05-2018,11518.25,11554.95,11579.00,11437.00,12.57M,-0.47,20180905,12570000
09-04-2018,11573.10,11633.15,11649.60,11550.00,10.33M,-0.59,20180904,10330000
09-03-2018,11641.75,11755.15,11775.05,11620.00,8.02M,-0.80,20180903,8020000
08-31-2018,11735.30,11709.00,11793.00,11686.35,9.46M,0.50,20180831,9460000
08-30-2018,11676.80,11715.00,11715.00,11642.10,10.66M,-0.26,20180830,10660000
08-29-2018,11707.10,11751.95,11763.85,11693.30,10.38M,-0.39,20180829,10380000
08-28-2018,11752.45,11735.00,11761.70,11715.05,10.35M,0.40,20180828,10350000
08-27-2018,11705.35,11616.20,11712.90,11614.00,8.56M,1.16,20180827,8560000
08-24-2018,11571.60,11580.00,11605.75,11541.00,6.77M,-0.21,20180824,6770000
08-23-2018,11595.40,11614.95,11622.00,11553.30,6.55M,-0.41,20180823,6550000
08-22-2018,11643.50,11601.75,11659.25,11577.75,0,0.49,20180822,0
08-21-2018,11586.55,11578.95,11592.35,11553.00,5.18M,0.07,20180821,5180000
08-20-2018,11578.95,11518.95,11585.35,11510.05,5.19M,0.79,20180820,5190000
08-17-2018,11488.45,11439.75,11507.45,11420.00,6.63M,0.68,20180817,6630000
08-16-2018,11410.90,11419.90,11460.00,11377.00,7.29M,0.22,20180816,7290000
08-15-2018,11386.25,11497.75,11497.75,11320.75,0,-0.67,20180815,0
08-14-2018,11463.45,11394.75,11478.15,11390.20,6.07M,0.72,20180814,6070000
08-13-2018,11381.15,11374.00,11427.70,11354.05,7.76M,-0.51,20180813,7760000
08-10-2018,11439.25,11465.00,11485.45,11430.20,5.91M,-0.42,20180810,5910000
08-09-2018,11487.55,11498.00,11504.70,11467.00,4.69M,0.17,20180809,4690000
08-08-2018,11467.65,11428.25,11476.60,11398.95,6.75M,0.43,20180808,6750000
08-07-2018,11418.35,11432.25,11445.05,11376.20,5.36M,0.04,20180807,5360000
08-06-2018,11414.25,11420.15,11447.40,11386.55,4.74M,0.16,20180806,4740000
08-03-2018,11395.75,11306.00,11406.90,11302.20,6.91M,1.01,20180803,6910000
08-02-2018,11282.30,11343.90,11343.90,11274.00,7.27M,-0.81,20180802,7270000
08-01-2018,11374.30,11379.95,11402.75,11341.00,7.57M,0.02,20180801,7570000
07-31-2018,11371.60,11330.00,11379.50,11290.60,6.16M,0.29,20180731,6160000
07-30-2018,11338.50,11325.15,11345.20,11285.00,6.29M,0.28,20180730,6290000
07-27-2018,11306.70,11234.30,11312.85,11225.25,7.24M,1.25,20180727,7240000
07-26-2018,11167.30,11149.30,11181.00,11126.55,12.46M,0.28,20180726,12460000
07-25-2018,11136.40,11158.00,11170.00,11118.85,9.13M,-0.05,20180725,9130000
07-24-2018,11142.00,11109.00,11152.05,11098.20,10.55M,0.38,20180724,10550000
07-23-2018,11099.40,11022.00,11109.00,11008.60,7.40M,0.68,20180723,7400000
07-20-2018,11024.85,10965.50,11043.10,10956.40,7.33M,0.47,20180720,7330000
07-19-2018,10973.55,11002.15,11010.00,10942.20,7.93M,-0.05,20180719,7930000
07-18-2018,10978.60,11055.15,11073.75,10955.00,10.16M,-0.41,20180718,10160000
07-17-2018,11023.75,10947.05,11035.40,10938.00,8.88M,0.73,20180717,8880000
07-16-2018,10944.25,11020.05,11020.10,10931.95,7.48M,-0.69,20180716,7480000
07-13-2018,11020.00,11048.00,11056.30,10993.25,8.10M,0.03,20180713,8100000
07-12-2018,11016.25,10981.00,11069.00,10976.00,9.57M,0.71,20180712,9570000
07-11-2018,10938.60,10936.90,10967.00,10918.00,7.70M,-0.08,20180711,7700000
07-10-2018,10947.85,10886.65,10959.20,10881.50,7.79M,0.81,20180710,7790000
07-09-2018,10859.85,10812.25,10866.00,10801.25,6.24M,0.76,20180709,6240000
07-06-2018,10778.40,10728.00,10816.70,10718.25,7.92M,0.25,20180706,7920000
07-05-2018,10751.75,10759.95,10791.00,10731.20,6.49M,-0.18,20180705,6490000
07-04-2018,10771.35,10716.10,10776.90,10671.00,8.21M,0.44,20180704,8210000
07-03-2018,10723.95,10645.00,10733.10,10630.40,8.84M,0.62,20180703,8840000
07-02-2018,10658.25,10698.75,10705.00,10595.00,9.22M,-0.34,20180702,9220000
06-29-2018,10694.80,10591.05,10706.75,10591.05,10.24M,1.00,20180629,10240000
06-28-2018,10589.10,10660.00,10677.55,10556.95,15.89M,-0.79,20180628,15890000
06-27-2018,10673.45,10811.85,10811.85,10651.50,13.63M,-0.87,20180627,13630000
06-26-2018,10766.90,10733.95,10806.65,10726.40,11.59M,0.09,20180626,11590000
06-25-2018,10757.65,10784.95,10819.90,10746.55,10.53M,-0.70,20180625,10530000
06-22-2018,10833.95,10730.05,10849.00,10712.10,9.37M,0.90,20180622,9370000
06-21-2018,10737.15,10799.80,10805.95,10716.65,7.60M,-0.50,20180621,7600000
06-20-2018,10790.65,10725.20,10796.90,10725.20,8.33M,0.66,20180620,8330000
06-19-2018,10719.85,10760.00,10760.00,10704.55,9.23M,-0.65,20180619,9230000
06-18-2018,10789.60,10809.95,10817.30,10781.00,5.74M,-0.23,20180618,5740000
06-15-2018,10814.65,10798.95,10837.95,10735.50,11.36M,0.01,20180615,11360000
06-14-2018,10813.90,10823.95,10834.05,10770.50,7.61M,-0.29,20180614,7610000
06-13-2018,10844.85,10860.05,10873.50,10831.50,6.10M,0.05,20180613,6100000
06-12-2018,10839.05,10797.95,10849.90,10780.25,7.34M,0.49,20180612,7340000
06-11-2018,10785.80,10768.25,10835.00,10761.25,7.15M,0.35,20180611,7150000
06-08-2018,10748.10,10724.45,10759.40,10691.00,8.43M,-0.16,20180608,8430000
06-07-2018,10765.20,10725.25,10814.05,10725.25,8.98M,0.74,20180607,8980000
06-06-2018,10686.25,10604.75,10701.00,10575.00,10.08M,0.85,20180606,10080000
06-05-2018,10596.45,10598.70,10630.00,10552.00,8.61M,-0.02,20180605,8610000
06-04-2018,10598.70,10732.20,10732.20,10587.65,9.65M,-0.80,20180604,9650000
06-01-2018,10683.90,10725.00,10744.00,10669.95,8.24M,-0.49,20180601,8240000
05-31-2018,10736.15,10661.25,10750.75,10617.65,11.81M,1.24,20180531,11810000
05-30-2018,10604.50,10569.90,10648.50,10539.90,12.46M,-0.10,20180530,12460000
05-29-2018,10615.55,10664.95,10704.00,10596.05,10.78M,-0.59,20180529,10780000
05-28-2018,10678.85,10629.00,10698.95,10629.00,7.18M,0.72,20180528,7180000
05-25-2018,10602.40,10527.75,10637.45,10518.25,10.54M,0.93,20180525,10540000
05-24-2018,10505.20,10450.00,10523.70,10408.55,9.55M,0.75,20180524,9550000
05-23-2018,10426.60,10525.00,10539.75,10413.55,10.16M,-1.20,20180523,10160000
05-22-2018,10552.85,10533.05,10572.00,10507.00,7.32M,0.13,20180522,7320000
05-21-2018,10538.75,10630.00,10630.00,10521.30,8.52M,-0.55,20180521,8520000
05-18-2018,10597.05,10693.30,10693.30,10586.05,9.20M,-0.93,20180518,9200000
05-17-2018,10696.20,10764.00,10786.95,10680.55,7.26M,-0.60,20180517,7260000
05-16-2018,10761.25,10770.25,10814.00,10721.50,9.61M,-0.53,20180516,9610000
05-15-2018,10818.60,10814.75,10947.90,10787.00,13.85M,0.04,20180515,13850000
05-14-2018,10814.70,10810.85,10848.70,10781.30,5.67M,-0.05,20180514,5670000
05-11-2018,10820.10,10752.55,10827.20,10736.75,8.04M,0.89,20180511,8040000
05-10-2018,10724.90,10772.50,10794.55,10715.00,6.42M,-0.41,20180510,6420000
05-09-2018,10769.30,10715.05,10787.85,10712.65,6.13M,0.32,20180509,6130000
05-08-2018,10735.05,10755.10,10766.85,10680.00,6.39M,-0.04,20180508,6390000
05-07-2018,10739.85,10679.95,10746.70,10645.10,5.58M,0.76,20180507,5580000
05-04-2018,10658.75,10675.05,10687.70,10640.00,6.64M,-0.45,20180504,6640000
05-03-2018,10706.50,10720.35,10738.00,10665.20,7.35M,-0.31,20180503,7350000
05-02-2018,10739.40,10779.00,10785.95,10706.00,6.66M,0.09,20180502,6660000
05-01-2018,10730.25,10747.75,10786.00,10694.75,0,-0.46,20180501,0
04-30-2018,10780.30,10727.50,10787.95,10727.50,4.95M,0.53,20180430,4950000
04-27-2018,10723.80,10667.75,10744.00,10640.00,8.20M,1.00,20180427,8200000
04-26-2018,10617.80,10564.65,10621.85,10556.15,12.86M,0.46,20180426,12860000
04-25-2018,10569.05,10598.75,10613.00,10531.80,11.99M,-0.46,20180425,11990000
04-24-2018,10617.90,10582.20,10635.00,10568.10,9.87M,0.31,20180424,9870000
04-23-2018,10585.45,10579.65,10623.10,10551.30,9.32M,-0.00,20180423,9320000
04-20-2018,10585.50,10563.30,10597.00,10531.10,7.98M,0.07,20180420,7980000
04-19-2018,10578.10,10581.15,10585.55,10550.00,5.63M,0.37,20180419,5630000
04-18-2018,10538.85,10580.00,10596.55,10520.20,8.83M,-0.12,20180418,8830000
04-17-2018,10551.20,10563.70,10568.00,10501.10,7.31M,0.08,20180417,7310000
04-16-2018,10542.90,10441.35,10549.00,10431.00,7.85M,0.50,20180416,7850000
04-13-2018,10490.40,10481.10,10527.05,10456.25,8.77M,0.24,20180413,8770000
04-12-2018,10465.00,10415.05,10478.80,10397.85,8.63M,0.38,20180412,8630000
04-11-2018,10425.00,10416.35,10440.00,10363.00,8.05M,0.03,20180411,8050000
04-10-2018,10421.50,10424.40,10439.00,10392.00,7.78M,0.27,20180410,7780000
04-09-2018,10393.90,10354.70,10414.90,10347.90,7.78M,0.40,20180409,7780000
04-06-2018,10352.85,10341.00,10376.05,10312.00,7.62M,0.01,20180406,7620000
04-05-2018,10352.20,10255.65,10359.35,10253.05,12.08M,2.03,20180405,12080000
04-04-2018,10146.60,10294.00,10304.00,10121.00,15.32M,-1.35,20180404,15320000
04-03-2018,10285.00,10212.25,10297.00,10206.00,9.22M,0.20,20180403,9220000
04-02-2018,10264.00,10198.50,10274.90,10163.65,8.72M,0.18,20180402,8720000
03-29-2018,10246.00,10188.75,10246.50,10098.75,0,1.31,20180329,0
03-28-2018,10113.70,10135.10,10159.70,10105.80,13.90M,-0.64,20180328,13900000
03-27-2018,10178.95,10190.65,10210.90,10147.00,12.94M,0.32,20180327,12940000
03-26-2018,10146.20,9989.85,10161.30,9976.35,17.63M,1.42,20180326,17630000
03-23-2018,10003.90,9999.60,10043.90,9960.00,14.71M,-1.22,20180323,14710000
03-22-2018,10127.85,10195.85,10237.85,10110.00,12.53M,-0.51,20180322,12530000
03-21-2018,10180.15,10188.90,10265.95,10148.00,13.02M,0.36,20180321,13020000
03-20-2018,10143.20,10094.00,10185.00,10078.30,12.72M,0.20,20180320,12720000
03-19-2018,10122.80,10230.00,10235.95,10102.00,14.18M,-1.07,20180319,14180000
03-16-2018,10232.50,10344.00,10344.00,10197.00,15.92M,-1.35,20180316,15920000
03-15-2018,10372.30,10396.90,10429.30,10359.10,8.35M,-0.51,20180315,8350000
03-14-2018,10425.35,10391.35,10438.00,10342.05,11.29M,-0.01,20180314,11290000
03-13-2018,10426.40,10401.30,10490.00,10374.50,14.50M,-0.06,20180313,14500000
03-12-2018,10432.80,10331.15,10443.40,10295.20,14.07M,2.12,20180312,14070000
03-09-2018,10216.45,10270.65,10300.00,10193.35,11.20M,-0.26,20180309,11200000
03-08-2018,10242.95,10217.85,10277.00,10155.80,13.84M,0.70,20180308,13840000
03-07-2018,10171.55,10200.00,10254.00,10155.00,14.92M,-0.75,20180307,14920000
03-06-2018,10248.55,10404.15,10437.00,10223.00,13.96M,-1.13,20180306,13960000
03-05-2018,10365.60,10369.85,10394.90,10320.00,12.27M,0.13,20180305,12270000
03-02-2018,10352.25,10368.50,10393.50,10261.75,0,-1.00,20180302,0
03-01-2018,10456.55,10498.00,10530.00,10439.20,9.61M,-0.60,20180301,9610000
02-28-2018,10519.40,10495.00,10555.00,10466.00,11.00M,-0.42,20180228,11000000
02-27-2018,10564.05,10616.15,10639.70,10540.55,9.26M,-0.34,20180227,9260000
02-26-2018,10600.45,10541.00,10614.70,10536.10,7.38M,0.91,20180226,7380000
02-23-2018,10504.55,10400.00,10515.95,10386.25,11.79M,1.17,20180223,11790000
02-22-2018,10382.70,10345.00,10396.00,10330.05,15.33M,-0.10,20180222,15330000
02-21-2018,10392.90,10405.65,10409.85,10341.40,11.78M,0.48,20180221,11780000
02-20-2018,10343.75,10394.00,10425.85,10332.30,13.77M,-0.34,20180220,13770000
02-19-2018,10378.55,10470.00,10485.00,10290.10,16.37M,-0.72,20180219,16370000
02-16-2018,10453.35,10596.40,10615.00,10430.20,13.87M,-0.93,20180216,13870000
02-15-2018,10551.20,10534.65,10630.25,10505.25,13.45M,0.53,20180215,13450000
02-14-2018,10495.20,10569.00,10587.00,10456.10,9.82M,0.03,20180214,9820000
02-13-2018,10492.00,10543.25,10587.25,10448.00,0,-0.48,20180213,0
02-12-2018,10543.10,10519.00,10559.85,10482.10,10.05M,0.70,20180212,10050000
02-09-2018,10469.70,10378.80,10495.00,10375.00,15.92M,-0.97,20180209,15920000
02-08-2018,10572.25,10501.00,10640.00,10469.60,15.36M,1.02,20180208,15360000
02-07-2018,10465.55,10595.00,10624.90,10442.55,14.31M,-0.45,20180207,14310000
02-06-2018,10513.30,10318.80,10613.60,10300.00,30.82M,-1.60,20180206,30820000
02-05-2018,10684.60,10629.00,10722.00,10606.00,13.36M,-0.66,20180205,13360000
02-02-2018,10755.85,10928.00,10950.00,10735.05,18.07M,-2.50,20180202,18070000
02-01-2018,11031.30,11064.25,11139.40,10880.70,28.00M,-0.22,20180201,28000000
01-31-2018,11055.40,11039.00,11077.70,11007.35,9.32M,-0.15,20180131,9320000
01-30-2018,11072.10,11097.15,11121.00,11053.15,8.07M,-0.59,20180130,8070000
01-29-2018,11137.65,11141.25,11185.60,11080.00,8.04M,0.09,20180129,8040000
01-26-2018,11127.75,11104.50,11127.75,11068.00,0,0.52,20180126,0
01-25-2018,11069.65,11101.00,11101.00,11011.05,18.77M,-0.12,20180125,18770000
01-24-2018,11083.20,11079.00,11114.90,11043.15,11.70M,-0.02,20180124,11700000
01-23-2018,11085.45,10988.25,11094.90,10988.25,13.48M,1.07,20180123,13480000
01-22-2018,10968.00,10914.50,10982.40,10883.50,10.42M,0.61,20180122,10420000
01-19-2018,10901.05,10820.00,10918.15,10792.15,9.57M,0.83,20180119,9570000
01-18-2018,10810.80,10865.50,10873.45,10774.05,11.34M,0.18,20180118,11340000
01-17-2018,10791.80,10704.75,10805.25,10665.35,10.27M,0.77,20180117,10270000
01-16-2018,10709.55,10754.00,10759.00,10691.05,9.15M,-0.31,20180116,9150000
01-15-2018,10743.30,10720.00,10774.00,10711.25,8.25M,0.53,20180115,8250000
01-12-2018,10686.35,10689.65,10695.00,10602.30,10.95M,0.30,20180112,10950000
01-11-2018,10654.05,10629.95,10682.35,10615.50,7.32M,0.16,20180111,7320000
01-10-2018,10637.05,10643.95,10648.00,10596.60,7.06M,-0.09,20180110,7060000
01-09-2018,10646.90,10645.15,10656.95,10612.25,6.61M,0.15,20180109,6610000
01-08-2018,10631.40,10623.15,10639.90,10604.45,5.76M,0.55,20180108,5760000
01-05-2018,10573.20,10550.00,10582.00,10536.50,6.90M,0.45,20180105,6900000
01-04-2018,10526.20,10498.25,10536.75,10463.35,6.84M,0.54,20180104,6840000
01-03-2018,10469.40,10490.25,10543.40,10456.55,9.16M,-0.03,20180103,9160000
01-02-2018,10472.20,10521.15,10524.00,10436.50,9.31M,-0.25,20180102,9310000
01-01-2018,10498.70,10540.00,10556.50,10483.35,7.65M,-0.55,20180101,7650000
12-29-2017,10556.90,10501.65,10568.00,10469.00,8.03M,0.75,20171229,8030000
12-28-2017,10477.90,10509.00,10540.45,10474.10,16.40M,-0.21,20171228,16400000
12-27-2017,10500.20,10529.00,10566.00,10476.30,11.66M,-0.24,20171227,11660000
12-26-2017,10525.95,10506.05,10537.85,10496.60,7.29M,0.20,20171226,7290000
12-22-2017,10505.45,10460.10,10514.70,10456.00,8.56M,0.41,20171222,8560000
12-21-2017,10462.45,10470.40,10485.00,10442.95,6.89M,-0.07,20171221,6890000
12-20-2017,10470.15,10472.00,10504.55,10447.65,8.36M,-0.01,20171220,8360000
12-19-2017,10470.95,10425.05,10476.00,10412.25,7.72M,0.64,20171219,7720000
12-18-2017,10404.35,10201.25,10459.85,10060.00,23.53M,0.43,20171218,23530000
12-15-2017,10359.50,10363.85,10400.00,10343.00,10.28M,0.81,20171215,10280000
12-14-2017,10276.10,10259.80,10296.95,10163.30,11.24M,0.60,20171214,11240000
12-13-2017,10215.20,10240.90,10332.75,10190.10,12.37M,-0.48,20171213,12370000
12-12-2017,10264.50,10332.90,10337.45,10254.15,6.48M,-0.79,20171212,6480000
12-11-2017,10346.40,10317.90,10354.35,10302.20,6.21M,0.53,20171211,6210000
12-08-2017,10291.65,10220.50,10297.95,10211.25,8.63M,0.87,20171208,8630000
12-07-2017,10202.95,10080.00,10218.15,10079.00,10.18M,1.33,20171207,10180000
12-06-2017,10068.65,10111.40,10126.85,10052.65,9.84M,-0.77,20171206,9840000
12-05-2017,10146.70,10126.35,10179.75,10091.45,9.77M,-0.12,20171205,9770000
12-04-2017,10159.25,10167.75,10198.00,10126.55,8.49M,0.05,20171204,8490000
12-01-2017,10154.25,10289.00,10308.45,10138.05,12.14M,-0.71,20171201,12140000
11-30-2017,10226.55,10321.20,10324.00,10216.50,13.86M,-1.29,20171130,13860000
11-29-2017,10360.70,10398.40,10410.40,10340.35,7.42M,-0.16,20171129,7420000
11-28-2017,10377.55,10391.00,10428.00,10360.20,7.03M,-0.39,20171128,7030000
11-27-2017,10418.50,10380.05,10425.50,10353.00,8.27M,0.09,20171127,8270000
11-24-2017,10409.35,10366.25,10424.00,10366.25,7.02M,0.41,20171124,7020000
11-23-2017,10366.65,10368.40,10389.00,10310.10,7.52M,0.08,20171123,7520000
11-22-2017,10357.95,10383.30,10388.00,10321.00,6.30M,0.06,20171122,6300000
11-21-2017,10351.90,10348.80,10389.45,10337.45,6.58M,0.31,20171121,6580000
11-20-2017,10320.05,10297.65,10342.00,10276.80,4.95M,0.11,20171120,4950000
11-17-2017,10308.85,10344.80,10373.25,10292.75,9.11M,0.57,20171117,9110000
11-16-2017,10250.90,10174.00,10265.00,10162.00,8.79M,0.95,20171116,8790000
11-15-2017,10154.35,10199.90,10207.75,10125.40,9.25M,-0.77,20171115,9250000
11-14-2017,10233.60,10259.75,10278.00,10225.10,8.24M,-0.35,20171114,8240000
11-13-2017,10269.40,10342.50,10354.00,10259.05,7.78M,-0.63,20171113,7780000
11-10-2017,10334.00,10341.25,10379.50,10284.00,9.39M,-0.27,20171110,9390000
11-09-2017,10361.80,10385.65,10399.95,10303.00,8.90M,0.07,20171109,8900000
11-08-2017,10354.90,10410.05,10422.65,10333.30,8.36M,-0.53,20171108,8360000
11-07-2017,10409.90,10505.10,10515.00,10381.10,13.46M,-0.76,20171107,13460000
11-06-2017,10489.55,10452.60,10530.00,10441.50,6.34M,0.03,20171106,6340000
11-03-2017,10486.80,10469.70,10492.90,10425.05,5.49M,0.30,20171103,5490000
11-02-2017,10455.00,10459.00,10472.75,10433.00,5.04M,-0.21,20171102,5040000
11-01-2017,10477.30,10402.65,10489.45,10402.65,7.00M,1.05,20171101,7000000
10-31-2017,10368.50,10375.15,10388.80,10350.00,4.62M,-0.19,20171031,4620000
10-30-2017,10388.45,10380.25,10404.90,10368.10,4.30M,0.31,20171030,4300000
10-27-2017,10356.85,10371.00,10390.00,10346.00,5.78M,0.13,20171027,5780000
10-26-2017,10343.80,10279.80,10354.30,10267.50,15.47M,0.52,20171026,15470000
10-25-2017,10289.90,10335.00,10351.00,10247.70,12.10M,0.69,20171025,12100000
10-24-2017,10219.30,10203.05,10244.00,10187.75,11.02M,0.29,20171024,11020000
10-23-2017,10189.70,10175.00,10226.65,10119.60,11.48M,-0.09,20171023,11480000
10-20-2017,10198.50,10161.25,10201.25,10155.50,0,0.52,20171020,0
10-19-2017,10146.15,10211.75,10211.75,10107.10,3.39M,-0.89,20171019,3390000
10-18-2017,10237.50,10229.00,10251.95,10195.25,6.14M,-0.16,20171018,6140000
10-17-2017,10253.70,10240.65,10271.40,10228.00,5.13M,-0.02,20171017,5130000
10-16-2017,10255.95,10220.00,10260.95,10197.00,9.05M,0.62,20171016,9050000
10-13-2017,10192.40,10130.00,10219.20,10117.00,9.98M,0.80,20171013,9980000
10-12-2017,10111.40,10018.00,10117.40,9995.05,8.69M,1.19,20171012,8690000
10-11-2017,9992.50,10052.00,10084.00,9969.50,9.71M,-0.43,20171011,9710000
10-10-2017,10035.70,10029.20,10047.90,10012.50,4.48M,0.19,20171010,4480000
10-09-2017,10016.55,9991.30,10033.00,9983.65,5.04M,0.13,20171009,5040000
10-06-2017,10003.40,9930.10,10017.85,9928.05,7.43M,0.96,20171006,7430000
